ID;Range;Azimuth;Velocity;DirectionAngle;RadialVelocity;TrackStatus;ClassificationStatus;SNR;Latitude;Longitude;CreationStatus;UpdateTime;RadarId;RadarLatitude;RadarLongitude;RadarNorthYaw;RadarCenterAngle;RadarHalfwidth;RadarMinRadii;RadarMaxRadii;Count;MyUniqueID
228;37;28.6029;0.792;204.197;0.792;1;0;23.78;39.3672;32.9094;0.0;1858354754;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;36;28.6523;0.468;185.977;0.468;1;0;23.05;39.3672;32.9095;0.0;1858363084;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;36;28.3667;2.484;294.796;2.484;1;0;23.53;39.3672;32.9093;0.0;1858367248;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;37;28.3667;1.764;297.713;1.764;1;0;21.67;39.3672;32.9093;0.0;1858371474;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;37;28.4161;1.008;298.878;1.008;1;0;22.7;39.3672;32.9093;0.0;1858375579;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;37;28.5425;0.216;120.701;0.216;1;0;22.85;39.3672;32.9094;0.0;1858379770;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;41;28.4601;2.232;10.9973;2.232;1;0;19.87;39.3673;32.9094;0.0;1858383976;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;44;28.4491;2.16;11.9971;2.16;1;0;19.87;39.3673;32.9094;0.0;1858388100;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;90;17.9132;5.04;178.709;5.04;1;0;17.8;39.37;32.9024;0.0;1858392151;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;39;28.5535;0.9;169.942;0.9;1;0;20.83;39.3672;32.9094;0.0;1858392266;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;87;17.7704;3.024;241.941;3.024;1;0;19.89;39.37;32.9023;0.0;1858396344;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;37;28.6469;1.692;159.5;1.692;1;0;22.62;39.3672;32.9095;0.0;1858396478;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;95;17.7979;4.68;12.2882;4.68;1;0;32.01;39.3701;32.9024;0.0;1858400511;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;36;28.894;3.276;133.984;3.276;1;0;23.54;39.3671;32.9096;0.0;1858400625;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;113;18.6218;14.544;73.3337;14.544;1;0;32.75;39.3701;32.903;0.0;1858404674;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;35;28.9545;3.168;134.594;3.168;1;0;23.54;39.3671;32.9097;0.0;1858404790;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;133;18.6438;14.328;54.223;14.328;1;0;32.21;39.3703;32.9031;0.0;1858408839;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;42;28.6414;1.98;21.5442;1.98;1;0;21.08;39.3672;32.9095;0.0;1858408978;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;121;18.9075;11.16;85.4077;11.16;1;0;32.83;39.3701;32.9032;0.0;1858413033;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;44;28.6469;1.872;28.6743;1.872;1;0;21.08;39.3672;32.9095;0.0;1858413120;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;103;18.4735;2.232;182.406;2.232;1;0;18.44;39.37;32.9029;0.0;1858417196;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;39;29.339;6.516;124.486;6.516;1;0;22.69;39.367;32.9099;0.0;1858417315;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;101;18.5229;2.304;145.893;2.304;1;0;18.44;39.37;32.9029;0.0;1858421363;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;37;29.2676;4.32;132.314;4.32;1;0;22.92;39.367;32.9099;0.0;1858421479;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;108;18.6823;3.924;98.1848;3.924;1;0;31.49;39.37;32.903;0.0;1858425528;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;42;29.0479;1.98;73.4106;1.98;1;0;20.47;39.3671;32.9097;0.0;1858425642;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;96;19.259;9.936;122.014;9.936;1;0;32.95;39.3698;32.9034;0.0;1858429692;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;43;29.0808;2.124;80.0409;2.124;1;0;20.47;39.3671;32.9098;0.0;1858429807;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;83;19.325;9.504;141.658;9.504;1;0;30.89;39.3697;32.9034;0.0;1858433975;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;38;29.1357;2.16;148.629;2.16;1;0;21.97;39.367;32.9098;0.0;1858434032;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;90;19.3469;6.912;119.284;6.912;1;0;30.77;39.3698;32.9034;0.0;1858438051;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;37;29.1577;2.124;153.397;2.124;1;0;23.89;39.367;32.9098;0.0;1858438168;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;78;20.1984;15.48;123.734;15.48;1;0;28.31;39.3695;32.904;0.0;1858442216;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;36;29.1742;1.872;146.591;1.872;1;0;23.24;39.367;32.9098;0.0;1858442332;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;72;20.2808;12.744;128.815;12.744;1;0;23.58;39.3694;32.904;0.0;1858446481;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;35;29.2072;1.872;146.574;1.872;1;0;23.24;39.367;32.9098;0.0;1858446495;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;108;19.5996;6.804;45.9393;6.804;1;0;26.5;39.3699;32.9037;0.0;1858450576;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;34;29.2401;1.872;146.574;1.872;1;0;23.24;39.367;32.9098;0.0;1858450691;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;129;19.1327;8.64;4.93835;8.64;1;0;29.62;39.3701;32.9034;0.0;1858454741;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;35;29.2291;1.332;124.448;1.332;1;0;21.01;39.367;32.9098;0.0;1858454857;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;112;19.2645;1.08;9.79431;1.08;1;0;31.59;39.37;32.9035;0.0;1858458978;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;36;29.8279;5.94;118.713;5.94;1;0;19.96;39.3668;32.9102;0.0;1858459022;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;104;19.5612;3.708;124.481;3.708;1;0;32.92;39.3698;32.9036;0.0;1858463069;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;35;29.5807;2.772;133.786;2.772;1;0;21.39;39.3669;32.9101;0.0;1858463187;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;108;19.6545;3.636;88.8245;3.636;1;0;24.67;39.3699;32.9037;0.0;1858467234;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;34;29.6301;2.844;128.732;2.844;1;0;21.39;39.3669;32.9101;0.0;1858467354;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;121;19.1711;4.248;330.76;4.248;1;0;19.34;39.3701;32.9034;0.0;1858471479;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;36;29.0973;2.592;304.689;2.592;1;0;24.13;39.367;32.9097;0.0;1858471544;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;124;19.1327;3.744;337.121;3.744;1;0;19.34;39.3701;32.9034;0.0;1858475593;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;37;29.0698;2.016;306.365;2.016;1;0;20.55;39.3671;32.9097;0.0;1858475709;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;139;18.4021;12.06;314.247;12.06;1;0;32.4;39.3704;32.903;0.0;1858479757;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;37;29.0314;2.016;302.855;2.016;1;0;23.4;39.3671;32.9097;0.0;1858479872;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;188;18.0396;18.036;337.676;18.036;1;0;32.65;39.3708;32.9029;0.0;1858483979;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;36;29.1797;0.504;265.226;0.504;1;0;22.84;39.367;32.9098;0.0;1858484037;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;153;18.4406;4.572;315.335;4.572;1;0;30.88;39.3705;32.903;0.0;1858488088;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;42;28.9709;3.276;342.894;3.276;1;0;21.16;39.3671;32.9097;0.0;1858488204;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;132;18.7097;3.276;205.686;3.276;1;0;27.07;39.3702;32.9031;0.0;1858492253;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;44;28.6688;5.184;322.372;5.184;1;0;23.12;39.3672;32.9095;0.0;1858492368;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;129;18.8855;3.024;164.938;3.024;1;0;32.49;39.3702;32.9033;0.0;1858496491;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;40;28.493;5.616;290.248;5.616;1;0;25.05;39.3672;32.9094;0.0;1858496535;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;124;18.88;2.988;181.176;2.988;1;0;32.75;39.3701;32.9032;0.0;1858500610;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;38;28.515;4.248;279.679;4.248;1;0;22.34;39.3672;32.9094;0.0;1858500697;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;132;18.8361;0.0;117.977;0.0;1;0;30.78;39.3702;32.9032;0.0;1858504775;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;36;28.4546;4.212;282.437;4.212;1;0;23.3;39.3672;32.9093;0.0;1858504980;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;169;18.6108;10.62;3.40027;10.62;1;0;19.12;39.3706;32.9032;0.0;1858508993;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;35;28.3777;4.248;282.574;4.248;1;0;23.3;39.3672;32.9093;0.0;1858509090;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;203;18.2538;18.504;355.237;18.504;1;0;29.58;39.3709;32.9031;0.0;1858513111;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;34;28.3008;4.248;282.59;4.248;1;0;23.3;39.3672;32.9092;0.0;1858513220;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;221;18.1549;17.1;356.534;17.1;1;0;29.58;39.3711;32.9031;0.0;1858517269;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;36;28.0096;5.976;296.202;5.976;1;0;23.07;39.3673;32.909;0.0;1858517479;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;21;17.2266;29.628;344.68;29.628;1;0;31.87;39.3718;32.9026;0.0;1858521495;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;36;28.1525;3.492;299.767;3.492;1;0;22.71;39.3673;32.9091;0.0;1858521551;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;50;16.3092;33.12;333.265;33.12;1;0;31.8;39.3722;32.902;0.0;1858525628;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;37;28.4106;0.828;307.447;0.828;1;0;23.31;39.3672;32.9093;0.0;1858525746;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;248;17.276;10.692;328.173;10.692;1;0;29.5;39.3715;32.9025;0.0;1858529764;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;37;28.5425;0.288;102.502;0.288;1;0;23.28;39.3672;32.9094;0.0;1858530034;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
228;190;18.0011;6.912;195.661;6.912;1;0;32.44;39.3709;32.9028;0.0;1858533983;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
