ID;Range;Azimuth;Velocity;DirectionAngle;RadialVelocity;TrackStatus;ClassificationStatus;SNR;Latitude;Longitude;CreationStatus;UpdateTime;RadarId;RadarLatitude;RadarLongitude;RadarNorthYaw;RadarCenterAngle;RadarHalfwidth;RadarMinRadii;RadarMaxRadii;Count;MyUniqueID
163;90;50.2844;2.268;321.768;2.268;1;0;29.65;39.3449;32.8993;0.0;1858359208;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;92;50.8008;3.42;121.602;3.42;1;0;40.81;39.3449;32.8994;0.0;1858363474;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;92;50.9381;2.772;127.31;2.772;1;0;40.81;39.3449;32.8994;0.0;1858367538;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;122;51.8884;12.852;85.4462;12.852;1;0;37.23;39.3449;32.8998;0.0;1858371732;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;137;52.4158;13.464;85.5835;13.464;1;0;39.56;39.3449;32.9;0.0;1858375974;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;154;52.998;14.436;86.2592;14.436;1;0;40.6;39.3449;32.9003;0.0;1858380062;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;172;53.9154;16.344;91.5051;16.344;1;0;35.73;39.3449;32.9006;0.0;1858384256;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;181;54.3439;14.796;93.5321;14.796;1;0;24.19;39.3449;32.9007;0.0;1858388479;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;188;54.6735;13.104;95.7074;13.104;1;0;26.36;39.3448;32.9008;0.0;1858392614;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;194;54.9371;11.34;98.9429;11.34;1;0;27.53;39.3448;32.9009;0.0;1858396778;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;184;54.8602;7.632;117.323;7.632;1;0;22.17;39.3448;32.9008;0.0;1858400980;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;184;55.2722;7.632;125.123;7.632;1;0;23.52;39.3447;32.9009;0.0;1858405136;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;186;55.2722;6.3;120.251;6.3;1;0;23.7;39.3447;32.9009;0.0;1858409301;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;186;55.1184;4.824;114.472;4.824;1;0;26.12;39.3448;32.9009;0.0;1858413480;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;183;54.9207;3.096;124.601;3.096;1;0;27.57;39.3448;32.9008;0.0;1858417632;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;169;53.8385;1.98;252.861;1.98;1;0;40.38;39.3449;32.9005;0.0;1858421825;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;169;53.822;1.188;252.801;1.188;1;0;33.97;39.3449;32.9005;0.0;1858425978;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;147;11.7499;59.004;156.495;59.004;1;0;39.81;39.3737;32.8989;0.0;1858426136;1;39.3385;32.8896;0;30.214;27.8623;100;5000;0;0
163;112;12.464;64.296;150.787;64.296;1;0;36.88;39.3733;32.8994;0.0;1858428571;1;39.3385;32.8896;0;30.214;27.8623;100;5000;0;0
163;171;53.7231;0.864;318.148;0.864;1;0;37.29;39.3449;32.9005;0.0;1858430128;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;172;53.5803;1.332;332.238;1.332;1;0;38.16;39.3449;32.9005;0.0;1858434291;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;170;53.465;1.476;304.486;1.476;1;0;38.84;39.3449;32.9005;0.0;1858438478;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;166;53.4814;1.656;267.188;1.656;1;0;40.25;39.3449;32.9004;0.0;1858442625;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;167;53.4924;0.972;275.004;0.972;1;0;34.34;39.3449;32.9005;0.0;1858446786;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;170;53.3936;1.116;341.477;1.116;1;0;37.78;39.3449;32.9005;0.0;1858450982;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;172;53.2288;1.764;351.683;1.764;1;0;38.36;39.345;32.9005;0.0;1858455144;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;171;53.3276;0.792;336.473;0.792;1;0;37.79;39.345;32.9005;0.0;1858459310;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;252;21.8958;64.404;141.663;64.404;1;0;42.12;39.3685;32.905;0.0;1858462226;1;39.3385;32.8896;0;30.214;27.8623;100;5000;0;0
163;252;21.8958;64.404;141.663;64.404;1;0;42.12;39.3685;32.905;0.0;1858462226;12;0.0;0.0;0;0.0;0.0;0;0;3;163_0
163;252;21.8958;64.404;141.663;64.404;1;0;42.12;39.3685;32.905;0.0;1858462226;12;0.0;0.0;0;0.0;0.0;0;0;4;163_0
163;252;21.8958;64.404;141.663;64.404;1;0;42.12;39.3685;32.905;0.0;1858462226;12;0.0;0.0;0;0.0;0.0;0;0;5;163_0
163;252;21.8958;64.404;141.663;64.404;1;0;42.12;39.3685;32.905;0.0;1858462226;12;0.0;0.0;0;0.0;0.0;0;0;6;163_0
163;252;21.8958;64.404;141.663;64.404;1;0;42.12;39.3685;32.905;0.0;1858462226;12;0.0;0.0;0;0.0;0.0;0;0;7;163_0
