ID;Range;Azimuth;Velocity;DirectionAngle;RadialVelocity;TrackStatus;ClassificationStatus;SNR;Latitude;Longitude;CreationStatus;UpdateTime;RadarId;RadarLatitude;RadarLongitude;RadarNorthYaw;RadarCenterAngle;RadarHalfwidth;RadarMinRadii;RadarMaxRadii;Count;MyUniqueID;TrackRadarID
167;174;53.3112;1.8;289.891;1.8;1;0;30.78;39.345;32.9007;0.0;228606922;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
240;169;46.2799;14.544;104.897;14.544;1;0;36.87;39.3572;32.9146;0.0;228607068;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
56;155;78.783;24.264;164.96;24.264;1;0;20.44;39.3438;32.9232;0.0;228607846;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
124;63;357.962;1.368;99.7833;1.368;1;0;41.57;39.3437;32.8891;0.0;228610945;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
78;226;3.31787;77.256;324.849;77.256;1;0;27.65;39.382;32.8925;0.0;228611003;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
251;91;5.13611;50.76;313.506;50.76;1;0;25.5;39.3807;32.8942;0.0;228611032;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
133;80;11.9751;1.836;32.1899;1.836;1;0;28.52;39.3663;32.8969;0.0;228611090;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
166;59;8.32214;95.94;329.804;95.94;1;0;14.82;39.3779;32.8967;0.0;228611092;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
198;132;13.8867;76.716;325.58;76.716;1;0;31.34;39.3733;32.9004;0.0;228611118;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
176;94;14.1394;149.868;153.501;149.868;1;0;14.04;39.3595;32.8961;0.0;228611149;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
249;140;17.7594;2.88;224.896;2.88;1;0;25.52;39.3507;32.8944;0.0;228611176;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
150;252;15.5566;286.236;0.192261;286.236;1;0;16.04;39.3785;32.9036;0.0;228611177;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
112;2;21.3739;75.78;326.255;75.78;1;0;28.61;39.3686;32.9045;0.0;228611206;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
34;181;20.5499;17.532;287.941;17.532;1;0;17.58;39.3681;32.9036;0.0;228611207;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
33;47;30.0092;14.544;121.74;14.544;1;0;20.94;39.3669;32.9104;0.0;228611352;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
205;41;36.7328;262.8;145.322;262.8;1;0;23.63;39.361;32.9109;0.0;228611380;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
140;45;39.6497;131.22;83.4302;131.22;1;0;19.16;39.3619;32.9143;0.0;228611466;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
146;214;43.5443;31.68;141.746;31.68;1;0;36.51;39.3583;32.9136;0.0;228611495;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
90;47;50.614;50.436;167.377;50.436;1;0;18.33;39.3549;32.915;0.0;228611555;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
203;221;56.4862;0.864;325.426;0.864;1;0;33.43;39.3447;32.9014;0.0;228611610;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
200;229;55.1404;27.936;91.0052;27.936;1;0;31.74;39.345;32.9013;0.0;228611639;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
78;144;60.3314;37.476;163.246;37.476;1;0;21.05;39.3506;32.9166;0.0;228611683;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
199;134;63.1879;0.036;118.839;0.036;1;0;28.09;39.3432;32.9013;0.0;228611713;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
69;149;64.6765;14.652;27.735;14.652;1;0;24.98;39.348;32.9151;0.0;228611726;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
96;47;67.2693;23.184;172.068;23.184;1;0;20.16;39.3476;32.9173;0.0;228611847;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
157;245;69.9774;83.34;173.771;83.34;1;0;25.4;39.3464;32.9171;0.0;228611851;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
109;125;75.8331;3.384;5.37231;3.384;1;0;40.41;39.3433;32.9138;0.0;228611853;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
111;37;73.3118;15.66;123.129;15.66;1;0;20.03;39.3453;32.9182;0.0;228611854;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
191;213;75.4376;0.288;161.906;0.288;1;0;27.32;39.3413;32.9032;0.0;228611855;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
56;166;79.5905;28.512;160.291;28.512;1;0;26.09;39.3434;32.9234;0.0;228611904;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
79;219;78.8873;128.844;149.612;128.844;1;0;16;39.3429;32.9181;0.0;228611905;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
153;225;4.10889;75.708;324.833;75.708;1;0;33.24;39.382;32.8935;0.0;228612092;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
213;155;4.73511;12.78;255.377;12.78;1;0;37.26;39.3813;32.8941;0.0;228612093;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
7;193;13.667;0.54;293.291;0.54;1;0;19.32;39.3649;32.8978;0.0;228612431;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
60;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0.0;228612724;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
110;211;22.522;2.592;234.827;2.592;1;0;17.1;39.368;32.9053;0.0;228612775;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
171;235;29.7125;9.288;133.956;9.288;1;0;23.77;39.3644;32.9086;0.0;228612993;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;3;60_249;1
110112;211;22.522;2.592;234.827;2.592;1;0;17.1;39.368;32.9053;0;228612775;12;0;0;0;0;0;0;0;3;110_112;1
137;96;28.1744;10.152;101.788;10.152;1;0;15.96;39.3597;32.9041;0.0;228612994;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;4;60_249;1
110112;211;22.522;2.592;234.827;2.592;1;0;17.1;39.368;32.9053;0;228612775;12;0;0;0;0;0;0;0;4;110_112;1
240;161;46.3513;7.452;157.885;7.452;1;0;26.3;39.3571;32.9146;0.0;228613700;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;5;60_249;1
110112;211;22.522;2.592;234.827;2.592;1;0;17.1;39.368;32.9053;0;228612775;12;0;0;0;0;0;0;0;5;110_112;1
177;20;52.6959;30.168;1.04919;30.168;1;0;23.74;39.3541;32.9157;0.0;228613968;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;6;60_249;1
110112;211;22.522;2.592;234.827;2.592;1;0;17.1;39.368;32.9053;0;228612775;12;0;0;0;0;0;0;0;6;110_112;1
167;168;53.2782;2.628;250.922;2.628;1;0;28.39;39.345;32.9007;0.0;228613989;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;7;60_249;1
110112;211;22.522;2.592;234.827;2.592;1;0;17.1;39.368;32.9053;0;228612775;12;0;0;0;0;0;0;0;7;110_112;1
175;63;60.1886;18.504;149.991;18.504;1;0;17.53;39.3492;32.9134;0.0;228614260;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;8;60_249;1
167203;168;53.2782;2.628;250.922;2.628;1;0;28.39;39.345;32.9007;0;228613989;12;0;0;0;0;0;0;0;3;167_203;1
110112;211;22.522;2.592;234.827;2.592;1;0;17.1;39.368;32.9053;0;228612775;12;0;0;0;0;0;0;0;8;110_112;1
58;186;56.9861;25.38;349.937;25.38;1;0;30.2;39.3521;32.9163;0.0;228614282;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;9;60_249;1
167203;168;53.2782;2.628;250.922;2.628;1;0;28.39;39.345;32.9007;0;228613989;12;0;0;0;0;0;0;0;4;167_203;1
110112;211;22.522;2.592;234.827;2.592;1;0;17.1;39.368;32.9053;0;228612775;12;0;0;0;0;0;0;0;9;110_112;1
57;217;348.981;167.4;317.686;167.4;1;0;28.9;39.3789;32.8792;0.0;228615031;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
124;64;357.973;0.9;92.9224;0.9;1;0;47.41;39.3437;32.8891;0.0;228615146;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
78;41;2.65869;77.256;324.838;77.256;1;0;27.65;39.3827;32.8919;0.0;228615169;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
251;150;4.59778;54.54;320.696;54.54;1;0;22.8;39.3813;32.8937;0.0;228615214;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
166;135;8.16833;88.092;333.605;88.092;1;0;23.25;39.3785;32.8967;0.0;228615233;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
198;199;12.9913;78.228;327.448;78.228;1;0;28.8;39.374;32.8998;0.0;228615349;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
133;86;12.3047;3.78;60.1831;3.78;1;0;28.69;39.3663;32.8971;0.0;228615350;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
249;144;17.8967;0.576;313.709;0.576;1;0;23.73;39.3507;32.8944;0.0;228615353;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
112;47;20.3137;73.476;324.97;73.476;1;0;28.11;39.3692;32.9039;0.0;228615371;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
176;250;14.8041;124.272;159.785;124.272;1;0;13.86;39.3585;32.8961;0.0;228615372;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
34;190;21.9232;6.264;55.1843;6.264;1;0;21.56;39.3679;32.9046;0.0;228615399;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
206;81;27.3889;65.376;124.459;65.376;1;0;22.52;39.3597;32.9034;0.0;228615457;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
33;28;28.4766;9.684;261.068;9.684;1;0;20.28;39.3671;32.9093;0.0;228615515;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
205;230;41.2372;240.264;144.498;240.264;1;0;20.08;39.3592;32.9126;0.0;228615631;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
146;216;43.5608;25.992;142.63;25.992;1;0;35.72;39.3583;32.9136;0.0;228615660;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
90;9;52.3499;57.996;168.497;57.996;1;0;37.64;39.3541;32.9153;0.0;228615746;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
203;221;56.0468;2.736;325.519;2.736;1;0;33.2;39.3448;32.9013;0.0;228615847;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
200;202;54.3658;10.26;99.613;10.26;1;0;33.98;39.345;32.9009;0.0;228615848;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
199;134;63.1934;0.036;104.755;0.036;1;0;28.09;39.3432;32.9013;0.0;228615864;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
78;135;61.2488;37.62;162.839;37.62;1;0;21.05;39.3502;32.9168;0.0;228615865;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
69;133;64.6875;6.624;356.462;6.624;1;0;25.25;39.3479;32.9149;0.0;228615890;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
96;52;67.4121;19.188;165.69;19.188;1;0;32.06;39.3476;32.9173;0.0;228615919;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
109;117;75.8606;3.456;299.68;3.456;1;0;33.62;39.3433;32.9137;0.0;228616006;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
111;49;73.6414;16.236;122.937;16.236;1;0;20.03;39.3452;32.9184;0.0;228616008;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
157;224;72.0868;82.944;173.633;82.944;1;0;25.4;39.3456;32.9173;0.0;228616009;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
191;213;75.7013;1.404;163.784;1.404;1;0;22.92;39.3413;32.9033;0.0;228616010;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
56;160;77.8931;8.928;176.6;8.928;1;0;13.09;39.3442;32.9231;0.0;228616092;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
82;11;69.8621;16.848;167.234;16.848;1;0;31.5;39.3465;32.9176;0.0;228616239;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;10;60_249;1
233;215;72.7295;10.62;327.766;10.62;1;0;23.24;39.3453;32.9175;0.0;228616240;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;11;60_249;1
167200;202;54.3658;10.26;99.613;10.26;1;0;33.98;39.345;32.9009;0;228615848;12;0;0;0;0;0;0;0;3;167_200;2
137206;81;27.3889;65.376;124.459;65.376;1;0;22.52;39.3597;32.9034;0;228615457;12;0;0;0;0;0;0;0;3;137_206;2
17790;9;52.3499;57.996;168.497;57.996;1;0;37.64;39.3541;32.9153;0;228615746;12;0;0;0;0;0;0;0;3;177_90;2
11034;190;21.9232;6.264;55.1843;6.264;1;0;21.56;39.3679;32.9046;0;228615399;12;0;0;0;0;0;0;0;3;110_34;2
57;127;347.767;167.4;317.686;167.4;1;0;28.9;39.3802;32.8776;0.0;228619188;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
124;63;358.22;1.296;95.9436;1.296;1;0;46.17;39.3437;32.8891;0.0;228619351;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
78;112;2.02698;77.22;324.838;77.22;1;0;27.65;39.3833;32.8913;0.0;228619360;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
251;195;4.06494;54.036;320.065;54.036;1;0;22.8;39.3817;32.8932;0.0;228619361;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
166;15;6.85547;99.864;333.798;99.864;1;0;29.25;39.3799;32.8957;0.0;228619419;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
198;2;11.9861;77.688;325.541;77.688;1;0;30.87;39.3747;32.8992;0.0;228619446;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
133;89;12.3541;3.6;57.9034;3.6;1;0;28.69;39.3663;32.8972;0.0;228619448;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
249;144;17.8802;0.468;299.07;0.468;1;0;23.73;39.3507;32.8944;0.0;228619506;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
112;95;19.314;72.612;325.289;72.612;1;0;30.9;39.3698;32.9034;0.0;228619538;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
34;155;22.6318;10.62;149.749;10.62;1;0;15.53;39.3675;32.9049;0.0;228619565;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
176;126;17.2815;126.576;159.044;126.576;1;0;13.86;39.3572;32.8968;0.0;228619566;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
33;9;26.8396;24.804;277.141;24.804;1;0;19.51;39.3674;32.9081;0.0;228619651;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
206;72;29.0424;65.376;124.459;65.376;1;0;22.52;39.3593;32.9042;0.0;228619680;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
146;198;44.1595;26.244;150.656;26.244;1;0;35.36;39.358;32.9137;0.0;228619850;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
205;176;46.6864;242.1;144.646;242.1;1;0;20.08;39.357;32.9146;0.0;228619853;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
203;217;56.6455;2.088;199.341;2.088;1;0;22.71;39.3447;32.9014;0.0;228619940;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
90;234;53.2233;54.432;170.815;54.432;1;0;18.42;39.3536;32.9153;0.0;228619941;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
200;171;52.9156;2.16;274.34;2.16;1;0;33.59;39.345;32.9004;0.0;228619969;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
199;134;63.1934;0.036;103.315;0.036;1;0;28.09;39.3432;32.9013;0.0;228620058;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
69;105;65.2863;4.968;236.843;4.968;1;0;25.89;39.3476;32.9147;0.0;228620059;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
96;53;67.3572;15.66;165.586;15.66;1;0;25.35;39.3476;32.9173;0.0;228620113;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
111;62;73.96;16.38;122.882;16.38;1;0;20.03;39.3451;32.9186;0.0;228620176;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
109;116;75.8002;2.88;306.766;2.88;1;0;31.12;39.3433;32.9137;0.0;228620204;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
191;214;75.7782;1.368;163.185;1.368;1;0;22.92;39.3413;32.9033;0.0;228620205;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
213;217;4.44946;13.788;317.62;13.788;1;0;36.13;39.3819;32.8939;0.0;228622922;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
167200;202;54.3658;10.26;99.613;10.26;1;0;33.98;39.345;32.9009;0;228615848;12;0;0;0;0;0;0;0;4;167_200;2
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;12;60_249;1
137206;81;27.3889;65.376;124.459;65.376;1;0;22.52;39.3597;32.9034;0;228615457;12;0;0;0;0;0;0;0;4;137_206;2
233157;215;72.7295;10.62;327.766;10.62;1;0;23.24;39.3453;32.9175;0;228616240;12;0;0;0;0;0;0;0;3;233_157;1
17790;9;52.3499;57.996;168.497;57.996;1;0;37.64;39.3541;32.9153;0;228615746;12;0;0;0;0;0;0;0;4;177_90;2
7;194;14.1943;4.824;101.332;4.824;1;0;22.98;39.3648;32.8981;0.0;228623231;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
167200;202;54.3658;10.26;99.613;10.26;1;0;33.98;39.345;32.9009;0;228615848;12;0;0;0;0;0;0;0;5;167_200;2
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;13;60_249;1
137206;81;27.3889;65.376;124.459;65.376;1;0;22.52;39.3597;32.9034;0;228615457;12;0;0;0;0;0;0;0;5;137_206;2
11034;155;22.6318;10.62;149.749;10.62;1;0;15.53;39.3675;32.9049;0;228619565;12;0;0;0;0;0;0;0;3;110_34;2
233157;215;72.7295;10.62;327.766;10.62;1;0;23.24;39.3453;32.9175;0;228616240;12;0;0;0;0;0;0;0;4;233_157;1
240205;176;46.6864;242.1;144.646;242.1;1;0;20.08;39.357;32.9146;0;228619853;12;0;0;0;0;0;0;0;3;240_205;2
17790;9;52.3499;57.996;168.497;57.996;1;0;37.64;39.3541;32.9153;0;228615746;12;0;0;0;0;0;0;0;5;177_90;2
60;127;19.3579;3.276;126.524;3.276;1;0;27;39.3505;32.895;0.0;228623428;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
167200;202;54.3658;10.26;99.613;10.26;1;0;33.98;39.345;32.9009;0;228615848;12;0;0;0;0;0;0;0;6;167_200;2
137206;81;27.3889;65.376;124.459;65.376;1;0;22.52;39.3597;32.9034;0;228615457;12;0;0;0;0;0;0;0;6;137_206;2
11034;155;22.6318;10.62;149.749;10.62;1;0;15.53;39.3675;32.9049;0;228619565;12;0;0;0;0;0;0;0;4;110_34;2
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;14;60_249;1
233157;215;72.7295;10.62;327.766;10.62;1;0;23.24;39.3453;32.9175;0;228616240;12;0;0;0;0;0;0;0;5;233_157;1
240205;176;46.6864;242.1;144.646;242.1;1;0;20.08;39.357;32.9146;0;228619853;12;0;0;0;0;0;0;0;4;240_205;2
17790;9;52.3499;57.996;168.497;57.996;1;0;37.64;39.3541;32.9153;0;228615746;12;0;0;0;0;0;0;0;6;177_90;2
110;208;23.3844;9.756;112.335;9.756;1;0;19.03;39.3678;32.9058;0.0;228623594;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
167200;202;54.3658;10.26;99.613;10.26;1;0;33.98;39.345;32.9009;0;228615848;12;0;0;0;0;0;0;0;7;167_200;2
137206;81;27.3889;65.376;124.459;65.376;1;0;22.52;39.3597;32.9034;0;228615457;12;0;0;0;0;0;0;0;7;137_206;2
11034;155;22.6318;10.62;149.749;10.62;1;0;15.53;39.3675;32.9049;0;228619565;12;0;0;0;0;0;0;0;5;110_34;2
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;15;60_249;1
233157;215;72.7295;10.62;327.766;10.62;1;0;23.24;39.3453;32.9175;0;228616240;12;0;0;0;0;0;0;0;6;233_157;1
240205;176;46.6864;242.1;144.646;242.1;1;0;20.08;39.357;32.9146;0;228619853;12;0;0;0;0;0;0;0;5;240_205;2
17790;9;52.3499;57.996;168.497;57.996;1;0;37.64;39.3541;32.9153;0;228615746;12;0;0;0;0;0;0;0;7;177_90;2
137;105;28.8116;10.08;101.684;10.08;1;0;15.96;39.3596;32.9045;0.0;228623794;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
167200;202;54.3658;10.26;99.613;10.26;1;0;33.98;39.345;32.9009;0;228615848;12;0;0;0;0;0;0;0;8;167_200;2
11034;155;22.6318;10.62;149.749;10.62;1;0;15.53;39.3675;32.9049;0;228619565;12;0;0;0;0;0;0;0;6;110_34;2
137206;81;27.3889;65.376;124.459;65.376;1;0;22.52;39.3597;32.9034;0;228615457;12;0;0;0;0;0;0;0;8;137_206;2
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;16;60_249;1
233157;215;72.7295;10.62;327.766;10.62;1;0;23.24;39.3453;32.9175;0;228616240;12;0;0;0;0;0;0;0;7;233_157;1
240205;176;46.6864;242.1;144.646;242.1;1;0;20.08;39.357;32.9146;0;228619853;12;0;0;0;0;0;0;0;6;240_205;2
17790;9;52.3499;57.996;168.497;57.996;1;0;37.64;39.3541;32.9153;0;228615746;12;0;0;0;0;0;0;0;8;177_90;2
124;63;357.286;1.26;259.98;1.26;1;0;40.73;39.3437;32.889;0.0;228623469;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
225;109;1.56006;28.836;316.983;28.836;1;0;15.67;39.3833;32.8909;0.0;228623499;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
251;230;3.03772;57.96;312.951;57.96;1;0;23.39;39.3821;32.8923;0.0;228623526;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
166;200;4.81201;121.356;330.595;121.356;1;0;26.21;39.3817;32.894;0.0;228623555;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
198;60;11.0413;76.644;324.218;76.644;1;0;30.65;39.3753;32.8985;0.0;228623612;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
133;71;12.085;5.256;198.04;5.256;1;0;28.55;39.3662;32.897;0.0;228623614;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
112;148;18.2043;74.016;325.816;74.016;1;0;29.73;39.3705;32.9028;0.0;228623671;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
249;144;17.8638;0.432;296.367;0.432;1;0;23.73;39.3507;32.8944;0.0;228623698;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
34;207;22.3352;14.256;29.3335;14.256;1;0;17.47;39.368;32.9049;0.0;228623848;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
176;11;20.0226;128.16;158.555;128.16;1;0;13.86;39.356;32.8975;0.0;228623849;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
33;30;27.0099;15.264;305.618;15.264;1;0;19.76;39.3676;32.9084;0.0;228623850;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
232;122;24.4281;40.14;236.085;40.14;1;0;20.98;39.3584;32.901;0.0;228623852;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
206;69;28.1964;35.352;126.227;35.352;1;0;21.22;39.3594;32.9037;0.0;228623876;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
8;38;38.0731;181.008;144.723;181.008;1;0;34.47;39.3606;32.9116;0.0;228623932;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
146;189;44.2474;23.004;156.22;23.004;1;0;20.45;39.3579;32.9137;0.0;228624018;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
252;79;49.2462;22.536;338.34;22.536;1;0;16.33;39.3556;32.9148;0.0;228624047;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
0;170;50.191;106.308;319.373;106.308;1;0;28.12;39.3543;32.9137;0.0;228624075;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
90;205;54.4043;54.576;170.634;54.576;1;0;18.42;39.353;32.9154;0.0;228624106;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
205;87;50.5536;229.644;149.068;229.644;1;0;33.12;39.3552;32.9154;0.0;228624107;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
200;170;52.8882;1.152;269.401;1.152;1;0;33.59;39.345;32.9004;0.0;228624108;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
203;219;56.7993;1.44;147.09;1.44;1;0;27.56;39.3447;32.9014;0.0;228624134;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
