ID;Range;Azimuth;Velocity;DirectionAngle;RadialVelocity;TrackStatus;ClassificationStatus;SNR;Latitude;Longitude;CreationStatus;UpdateTime;RadarId;RadarLatitude;RadarLongitude;RadarNorthYaw;RadarCenterAngle;RadarHalfwidth;RadarMinRadii;RadarMaxRadii;Count;MyUniqueID;TrackRadarID
33;9;26.8396;24.804;277.141;24.804;1;0;19.51;39.3674;32.9081;0.0;1615136322947;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
206;72;29.0424;65.376;124.459;65.376;1;0;22.52;39.3593;32.9042;0.0;1615136322976;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
146;198;44.1595;26.244;150.656;26.244;1;0;35.36;39.358;32.9137;0.0;1615136323146;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
205;176;46.6864;242.1;144.646;242.1;1;0;20.08;39.357;32.9146;0.0;1615136323149;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
203;217;56.6455;2.088;199.341;2.088;1;0;22.71;39.3447;32.9014;0.0;1615136323236;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
90;234;53.2233;54.432;170.815;54.432;1;0;18.42;39.3536;32.9153;0.0;1615136323237;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
200;171;52.9156;2.16;274.34;2.16;1;0;33.59;39.345;32.9004;0.0;1615136323265;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
199;134;63.1934;0.036;103.315;0.036;1;0;28.09;39.3432;32.9013;0.0;1615136323354;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
69;105;65.2863;4.968;236.843;4.968;1;0;25.89;39.3476;32.9147;0.0;1615136323355;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
96;53;67.3572;15.66;165.586;15.66;1;0;25.35;39.3476;32.9173;0.0;1615136323409;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
111;62;73.96;16.38;122.882;16.38;1;0;20.03;39.3451;32.9186;0.0;1615136323472;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
109;116;75.8002;2.88;306.766;2.88;1;0;31.12;39.3433;32.9137;0.0;1615136323500;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
191;214;75.7782;1.368;163.185;1.368;1;0;22.92;39.3413;32.9033;0.0;1615136323501;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
213;217;4.44946;13.788;317.62;13.788;1;0;36.13;39.3819;32.8939;0.0;1615136326218;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
7;194;14.1943;4.824;101.332;4.824;1;0;22.98;39.3648;32.8981;0.0;1615136326527;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
60;127;19.3579;3.276;126.524;3.276;1;0;27;39.3505;32.895;0.0;1615136326724;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
110;208;23.3844;9.756;112.335;9.756;1;0;19.03;39.3678;32.9058;0.0;1615136326890;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
137;105;28.8116;10.08;101.684;10.08;1;0;15.96;39.3596;32.9045;0.0;1615136327090;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
124;63;357.286;1.26;259.98;1.26;1;0;40.73;39.3437;32.889;0.0;1615136326765;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
225;109;1.56006;28.836;316.983;28.836;1;0;15.67;39.3833;32.8909;0.0;1615136326795;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
251;230;3.03772;57.96;312.951;57.96;1;0;23.39;39.3821;32.8923;0.0;1615136326822;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
166;200;4.81201;121.356;330.595;121.356;1;0;26.21;39.3817;32.894;0.0;1615136326851;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
198;60;11.0413;76.644;324.218;76.644;1;0;30.65;39.3753;32.8985;0.0;1615136326908;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
133;71;12.085;5.256;198.04;5.256;1;0;28.55;39.3662;32.897;0.0;1615136326910;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
112;148;18.2043;74.016;325.816;74.016;1;0;29.73;39.3705;32.9028;0.0;1615136326967;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
249;144;17.8638;0.432;296.367;0.432;1;0;23.73;39.3507;32.8944;0.0;1615136326994;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
34;207;22.3352;14.256;29.3335;14.256;1;0;17.47;39.368;32.9049;0.0;1615136327144;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
176;11;20.0226;128.16;158.555;128.16;1;0;13.86;39.356;32.8975;0.0;1615136327145;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
33;30;27.0099;15.264;305.618;15.264;1;0;19.76;39.3676;32.9084;0.0;1615136327146;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
232;122;24.4281;40.14;236.085;40.14;1;0;20.98;39.3584;32.901;0.0;1615136327148;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
206;69;28.1964;35.352;126.227;35.352;1;0;21.22;39.3594;32.9037;0.0;1615136327172;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
8;38;38.0731;181.008;144.723;181.008;1;0;34.47;39.3606;32.9116;0.0;1615136327228;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
146;189;44.2474;23.004;156.22;23.004;1;0;20.45;39.3579;32.9137;0.0;1615136327314;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
252;79;49.2462;22.536;338.34;22.536;1;0;16.33;39.3556;32.9148;0.0;1615136327343;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
0;170;50.191;106.308;319.373;106.308;1;0;28.12;39.3543;32.9137;0.0;1615136327371;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
90;205;54.4043;54.576;170.634;54.576;1;0;18.42;39.353;32.9154;0.0;1615136327402;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
205;87;50.5536;229.644;149.068;229.644;1;0;33.12;39.3552;32.9154;0.0;1615136327403;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
200;170;52.8882;1.152;269.401;1.152;1;0;33.59;39.345;32.9004;0.0;1615136327404;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
203;219;56.7993;1.44;147.09;1.44;1;0;27.56;39.3447;32.9014;0.0;1615136327430;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
199;135;64.1382;3.744;148.046;3.744;1;0;40.29;39.3431;32.9015;0.0;1615136327518;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
69;100;65.2533;4.212;249.115;4.212;1;0;25.89;39.3476;32.9147;0.0;1615136327653;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
96;54;66.7804;9.684;172.678;9.684;1;0;19.8;39.3478;32.9172;0.0;1615136327655;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
109;116;75.5255;3.744;331.359;3.744;1;0;37.46;39.3434;32.9137;0.0;1615136327666;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
111;96;73.4821;17.424;95.1581;17.424;1;0;22.59;39.3453;32.9189;0.0;1615136327667;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
191;213;75.8057;1.152;165.201;1.152;1;0;26.05;39.3413;32.9033;0.0;1615136327668;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
56;155;79.14;12.348;161.455;12.348;1;0;26.99;39.3436;32.9232;0.0;1615136327720;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
171;229;30.1904;9.288;133.226;9.288;1;0;23.77;39.3643;32.9088;0.0;1615136327217;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
149;241;39.5508;58.176;324.97;58.176;1;0;26;39.3598;32.9122;0.0;1615136327719;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
82;10;73.0261;32.94;160.406;32.94;1;0;25.73;39.3453;32.9181;0.0;1615136329083;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
233;238;70.9991;24.768;351.843;24.768;1;0;33.55;39.346;32.9175;0.0;1615136329084;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
124;66;357.572;1.224;352.65;1.224;1;0;43.26;39.3437;32.8891;0.0;1615136330930;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
225;133;1.29089;28.836;316.983;28.836;1;0;15.67;39.3835;32.8906;0.0;1615136330959;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
251;18;2.43896;57.672;313.33;57.672;1;0;23.39;39.3825;32.8917;0.0;1615136330960;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
166;237;3.78479;106.848;323.701;106.848;1;0;27.16;39.3821;32.893;0.0;1615136330987;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
198;128;10.0635;79.74;325.261;79.74;1;0;29.41;39.376;32.8979;0.0;1615136331045;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
133;69;11.9696;3.708;209.279;3.708;1;0;26.39;39.3662;32.8969;0.0;1615136331149;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
112;202;17.1387;74.7;325.833;74.7;1;0;18.52;39.3711;32.9023;0.0;1615136331152;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
